avg_speed,max_speed,speed_std,avg_accel,brake_events_per_km,idle_frac,oat,aux_power_w,soc,wh_per_km,range_km,trip_key
38.11591658460848,62.1399993896,19.6324827474004,0.7819954797768988,9.528249866874804,0.18352059925093633,-4.5,1172.6591760299625,72.4390258789,169.49527685085997,92.31425134996624,10-1799
40.81597228338081,58.7799987793,22.7211456921872,0.4622652815546297,5.670455824102729,0.3521739130434783,1.0,1814.1304347826087,86.8292770386,312.39435105410024,60.03669329183741,10-1804
33.27546537932847,56.0499992371,19.295305580405756,0.5272543307163,7.939359896541891,0.19727891156462585,2.7551020408163267,988.265306122449,100.0,302.1198072828926,71.49481589525391,10-1808
50.936485441311326,68.4199981689,16.072374291813784,0.3626090618481765,2.833706439249866,0.028871391076115485,3.3031496062992125,1006.9553805774278,100.0,193.10445039170438,111.85656237432796,10-1808
31.70822881792571,59.5499992371,17.85491060044214,0.6396347155020063,13.510308620563515,0.10294117647058823,3.5,757.2058823529412,98.6585388184,176.22958715562578,120.92319302748884,10-1808
28.123669805594794,58.4199981689,17.833024695329833,0.9044931184230305,5.73601465411518,0.14423076923076922,3.5,411.0576923076923,96.707321167,271.06492680736307,77.06191139555642,10-1808
41.95805447382528,75.5899963379,25.332387656235994,0.5883124998430431,7.230001259303583,0.102803738317757,3.9283489096573208,383.0218068535826,95.8536605835,168.51216636606674,122.86585077221605,10-1808
51.06281143000933,74.0999984741,24.83673459796294,0.3806137041857253,6.295232758810712,0.1417624521072797,4.0,340.6130268199234,94.1463470459,109.60306194830275,185.53871215300757,10-1808
44.78296714115431,57.4899978638,18.752083947260115,0.2872349070654806,4.736168723081917,0.12111801242236025,4.934782608695652,1264.9068322981366,94.2682952881,252.23304479544655,80.7267414098836,10-1814
44.87079269734758,59.2700004578,21.670495946869572,0.4218041970168792,2.723779141603959,0.13402061855670103,4.115120274914089,445.53264604810994,92.0731735229,109.04283026073958,182.38526488528723,10-1814
47.80007325140141,60.0299987793,19.316293017351057,0.5657007190192015,1.6607250960736364,0.1237785016286645,4.337133550488599,721.0097719869707,96.707321167,255.5374550744242,81.74449951373364,10-1816
49.62951307837219,60.6499977112,16.159118497506537,0.22199118126134035,4.411679926361235,0.05725190839694656,3.9389312977099236,591.0305343511451,92.6829299927,85.60908916269908,233.84798359875487,10-1817
30.01448833831662,59.7799987793,16.453448648095797,0.6889802575283576,8.387837323810867,0.07183908045977011,9.5,59.48275862068966,99.0243988037,211.5458580123646,101.10937809214408,10-1824
26.702888268893336,41.9799995422,14.722112261599388,0.6749475324538189,5.7400450099018885,0.18181818181818182,9.838636363636363,102.72727272727273,97.1951293945,71.05567677367169,295.46053042437524,10-1824
